F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_43_978.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_43_978.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_43_978.jpg, 0, 0.9080712, 0, 1.709306
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_44_080.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_44_080.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_44_080.jpg, 0, 1, 0, 2.866741
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_44_182.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_44_182.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_44_182.jpg, -0.08988092, 1, 0, 4.037691
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_44_286.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_44_286.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_44_286.jpg, -0.3880774, 1, 0, 5.180607
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_44_386.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_44_386.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_44_386.jpg, -0.1550023, 1, 0, 6.333542
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_44_489.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_44_489.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_44_489.jpg, 0, 1, 0, 7.470784
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_44_590.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_44_590.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_44_590.jpg, 0, 1, 0, 8.602578
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_44_692.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_44_692.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_44_692.jpg, 0, 1, 0, 9.723625
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_44_794.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_44_794.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_44_794.jpg, -0.3065332, 1, 0, 11.02575
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_44_897.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_44_897.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_44_897.jpg, -0.6146038, 1, 0, 11.86807
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_44_999.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_44_999.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_44_999.jpg, -0.3149047, 1, 0, 13.11002
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_45_100.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_45_100.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_45_100.jpg, -0.6007422, 1, 0, 14.08706
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_45_201.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_45_201.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_45_201.jpg, -0.3296846, 1, 0, 15.30237
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_45_303.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_45_303.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_45_303.jpg, -0.02299417, 1, 0, 16.17245
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_45_405.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_45_405.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_45_405.jpg, 0, 0.7220526, 0, 17.2488
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_45_508.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_45_508.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_45_508.jpg, 0, 0.4288009, 0, 17.42748
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_45_610.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_45_610.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_45_610.jpg, 0, 0.122073, 0, 17.96164
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_45_710.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_45_710.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_45_710.jpg, 0, 0, 0, 17.29674
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_45_814.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_45_814.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_45_814.jpg, 0, 0, 0, 17.08033
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_45_914.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_45_914.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_45_914.jpg, -0.1369904, 0, 0, 17.42588
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_46_016.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_46_016.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_46_016.jpg, -0.2910145, 0, 0, 16.66079
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_46_120.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_46_120.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_46_120.jpg, -0.1740255, 0, 0, 17.02942
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_46_225.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_46_225.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_46_225.jpg, -0.3508879, 0, 0, 16.27182
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_46_325.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_46_325.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_46_325.jpg, -0.04815437, 0, 0, 16.64377
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_46_426.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_46_426.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_46_426.jpg, -0.1003338, 0, 0, 15.94435
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_46_527.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_46_527.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_46_527.jpg, -0.4005588, 0, 0, 16.25664
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_46_628.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_46_628.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_46_628.jpg, -0.1721071, 0, 0, 15.55874
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_46_729.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_46_729.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_46_729.jpg, 0, 0, 0, 15.92233
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_46_831.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_46_831.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_46_831.jpg, 0, 0, 0, 15.22823
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_46_933.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_46_933.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_46_933.jpg, 0, 0, 0, 15.61678
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_47_033.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_47_033.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_47_033.jpg, -0.131741, 0, 0, 15.43916
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_47_136.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_47_136.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_47_136.jpg, -0.3150507, 0, 0, 14.70764
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_47_236.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_47_236.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_47_236.jpg, -0.2226042, 0, 0, 15.07786
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_47_338.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_47_338.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_47_338.jpg, -0.521769, 0, 0, 14.35056
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_47_440.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_47_440.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_47_440.jpg, -0.2226612, 0, 0, 14.71656
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_47_542.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_47_542.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_47_542.jpg, -0.4828111, 0, 0, 13.98057
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_47_643.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_47_643.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_47_643.jpg, -0.3523361, 0, 0, 14.33853
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_47_743.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_47_743.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_47_743.jpg, -0.05675947, 0, 0, 13.67967
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_47_844.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_47_844.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_47_844.jpg, 0, 0, 0, 14.06019
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_47_946.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_47_946.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_47_946.jpg, -0.01282503, 0, 0, 13.47028
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_48_046.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_48_046.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_48_046.jpg, -0.1090975, 0, 0, 13.74463
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_48_147.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_48_147.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_48_147.jpg, 0, 0, 0, 13.01633
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_48_249.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_48_249.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_48_249.jpg, -0.2820435, 0, 0, 13.41089
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_48_349.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_48_349.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_48_349.jpg, -0.06527583, 0, 0, 12.71254
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_48_452.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_48_452.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_48_452.jpg, -0.04497664, 0, 0, 13.13021
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_48_552.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_48_552.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_48_552.jpg, -0.3469533, 0, 0, 12.41975
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_48_653.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_48_653.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_48_653.jpg, -0.09596366, 0, 0, 12.24812
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_48_755.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_48_755.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_48_755.jpg, 0, 0, 0, 12.66752
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_48_855.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_48_855.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_48_855.jpg, 0, 0, 0, 12.0847
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_48_956.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_48_956.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_48_956.jpg, 0, 0.1807789, 0, 12.34479
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_49_057.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_49_057.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_49_057.jpg, 0, 0.4840243, 0, 12.35885
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_49_160.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_49_160.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_49_160.jpg, 0, 0.7844815, 0, 13.29224
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_49_261.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_49_261.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_49_261.jpg, 0, 1, 0, 14.21713
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_49_364.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_49_364.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_49_364.jpg, 0, 1, 0, 15.24123
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_49_466.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_49_466.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_49_466.jpg, 0, 1, 0, 16.40361
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_49_567.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_49_567.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_49_567.jpg, 0, 1, 0, 17.29632
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_49_668.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_49_668.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_49_668.jpg, -0.1782579, 0.8530728, 0, 18.44915
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_49_769.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_49_769.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_49_769.jpg, -0.4777065, 0.5536242, 0, 18.79355
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_49_870.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_49_870.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_49_870.jpg, -0.1737375, 0.2496553, 0, 19.3215
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_49_971.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_49_971.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_49_971.jpg, 0, 0, 0, 18.88309
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_50_072.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_50_072.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_50_072.jpg, 0, 0, 0, 19.08169
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_50_174.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_50_174.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_50_174.jpg, 0, 0, 0, 18.87184
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_50_276.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_50_276.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_50_276.jpg, 0, 0, 0, 18.2
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_50_377.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_50_377.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_50_377.jpg, 0.05077419, 0, 0, 18.50905
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_50_479.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_50_479.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_50_479.jpg, 0.2632985, 0, 0, 17.77708
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_50_580.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_50_580.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_50_580.jpg, 0.007161033, 0, 0, 18.10031
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_50_682.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_50_682.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_50_682.jpg, 0.1976318, 0, 0, 17.38275
F:\Self-driving car project\Self-driving Car\Data\IMG\center_2018_09_03_16_01_50_783.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\left_2018_09_03_16_01_50_783.jpg, F:\Self-driving car project\Self-driving Car\Data\IMG\right_2018_09_03_16_01_50_783.jpg, 0, 0, 0, 17.72821
